,Lot Area,Year Built,Year Remod/Add,Exter Qual,1st Flr SF,Gr Liv Area,Full Bath,Bedroom AbvGr,Kitchen Qual,Fireplaces,Garage Type,Garage Cars,Porch SF,SalePrice
1828,17542,1974,2003,4,1516,2167,2,3,4,2,1,2.0,47,294000
1829,10751,1974,1974,3,1037,1037,1,2,3,0,1,2.0,47,129000
1830,16647,1975,1981,3,1701,1701,2,3,3,2,2,2.0,0,171000
1831,12712,1973,2006,3,1055,1055,1,2,4,1,1,2.0,0,147000
1832,9572,1990,1990,4,1453,2810,2,4,4,1,1,2.0,0,302000
1833,10678,1992,2000,4,2129,2872,2,4,4,1,1,2.0,33,285000
1834,4379,2004,2004,4,1378,1378,2,2,4,1,1,2.0,56,214000
1835,3523,2006,2007,4,1151,1151,2,2,4,0,1,2.0,60,166000
1836,3784,2006,2007,4,1565,1565,2,2,4,0,1,2.0,120,193800
1837,4230,2006,2007,4,1352,1352,2,2,4,1,1,2.0,241,208900
1838,3606,2006,2007,4,1352,1352,2,2,4,1,1,2.0,241,194000
1839,5330,2006,2007,4,1550,1550,2,2,4,0,1,2.0,102,207500
1840,4274,2006,2007,4,1241,1241,1,1,4,0,1,2.0,116,199900
1841,4251,2006,2007,4,625,1250,2,2,4,0,5,2.0,54,164700
1842,2280,1999,1999,3,757,1501,2,3,3,1,5,2.0,0,176500
1843,3230,1999,1999,3,729,1458,2,2,3,1,5,2.0,32,176000
1844,2117,2000,2000,4,756,1512,2,2,4,1,5,2.0,32,168500
1845,2117,2000,2000,4,769,1573,2,3,4,0,5,2.0,32,177000
1846,2117,2000,2000,4,769,1525,2,3,4,1,5,2.0,0,177000
1847,5105,2004,2004,4,551,1102,2,2,4,0,5,2.0,60,148800
1848,2645,1999,2000,4,764,1441,2,2,4,0,5,2.0,0,174000
1849,7399,1997,1998,4,975,1950,2,3,4,1,5,2.0,208,239000
1850,7321,1999,2000,4,1358,1358,2,3,4,0,5,2.0,174,204000
1851,8010,2003,2004,4,1072,2048,2,3,4,2,5,2.0,228,301000
1852,8413,1998,1998,4,1220,2362,2,3,4,2,1,2.0,180,312500
1853,9466,1994,1995,4,1494,1494,1,1,4,1,1,2.0,247,279700
1854,12000,1980,1980,4,2362,2362,2,3,4,1,1,2.0,16,255000
1855,16157,1978,1978,3,1432,1432,1,2,4,1,1,2.0,180,194000
1856,10768,1976,2004,4,1437,1437,2,3,4,1,1,2.0,201,218000
1857,3840,1978,1998,4,1295,1295,1,1,4,2,1,2.0,89,213750
1858,9600,1976,1994,4,1094,1855,2,3,3,1,1,2.0,100,187000
1859,9600,1976,1976,3,1262,1262,2,3,3,1,1,2.0,0,181500
1860,17778,1981,1981,4,2497,2497,2,2,4,2,1,2.0,0,373000
1861,18890,1977,1977,3,1361,2620,2,4,3,1,3,2.0,169,190000
1862,7050,2001,2001,4,1057,1929,2,3,4,1,1,2.0,235,226000
1863,11700,1968,1968,3,1152,1152,1,3,3,0,1,2.0,126,143450
1864,8000,1970,1970,3,1403,2411,2,4,3,1,1,2.0,192,240050
1865,8723,1969,1969,3,1082,1082,1,3,3,0,1,2.0,0,162500
1866,11700,1968,1968,3,1295,1295,1,3,3,0,1,2.0,394,164000
1867,11358,1972,1987,3,1610,1610,2,3,4,1,1,2.0,256,185000
1868,9547,1993,1993,3,1594,1594,2,2,4,1,1,2.0,80,188500
1869,10530,1993,1993,4,1091,2075,2,3,4,1,1,2.0,86,255000
1870,11500,1976,1976,3,1680,1680,2,4,3,0,5,2.0,0,136905
1871,10738,1966,1966,3,1093,1093,2,3,3,1,1,2.0,0,158500
1872,9600,1973,1973,3,1242,1242,1,3,3,1,1,2.0,0,175500
1873,10800,1963,1963,3,1052,1052,1,3,3,0,1,1.0,133,127000
1874,8050,1967,1993,3,1107,1107,1,3,4,0,1,1.0,64,127000
1875,10355,1967,1967,3,1214,1214,2,3,3,1,1,1.0,111,143000
1876,10289,1965,1965,3,1073,1073,1,3,3,0,1,2.0,0,156000
1877,9503,1958,1983,3,1344,1344,1,2,3,1,5,1.0,28,144000
1878,10624,1964,1964,3,1728,1728,2,6,3,0,5,1.0,0,119000
1879,10899,1964,1964,3,1224,1224,2,2,3,0,4,3.0,0,103000
1880,12342,1960,1978,3,1422,1422,1,3,3,1,1,1.0,36,139900
1881,12772,1960,1998,3,958,958,1,2,3,0,1,1.0,0,151500
1882,8892,1960,1960,3,1065,1065,1,3,3,0,5,2.0,0,126500
1883,10482,1958,1958,3,1138,1138,1,3,3,0,1,1.0,0,145000
1884,7535,1958,1985,3,912,912,1,2,3,0,1,1.0,285,120000
1885,7450,1956,1956,3,1074,1074,1,2,4,1,5,2.0,72,124000
1886,8339,1959,1959,3,882,882,1,3,3,0,1,1.0,0,106500
1887,14357,1961,1961,3,1187,1187,1,2,3,1,1,2.0,0,140500
1888,8243,1961,1961,3,964,964,1,3,3,1,5,2.0,0,137500
1889,8680,1960,1960,3,894,894,1,3,3,0,5,1.0,0,117600
1890,8800,1966,1966,3,1200,1200,2,3,3,1,1,2.0,0,163500
1891,9200,1965,1965,3,1042,1042,2,3,3,0,1,2.0,0,161000
1892,9350,1964,1991,3,1302,1302,2,3,4,0,1,1.0,0,158000
1893,8800,1964,1997,3,845,2154,2,5,3,1,1,2.0,161,224500
1894,11382,1964,1964,3,1374,1374,1,3,3,1,1,1.0,112,147000
1895,22002,1959,1991,3,1652,1652,1,3,4,1,1,2.0,201,200000
1896,14585,1960,1987,3,1429,1429,1,3,4,2,1,2.0,110,181900
1897,7388,1959,2002,3,1327,1327,1,3,4,0,5,2.0,0,150750
1898,9842,1962,1962,3,1224,1224,2,2,3,0,4,2.0,0,101800
1899,8280,1950,1950,3,932,932,1,2,4,1,1,1.0,214,124000
1900,12172,1940,1996,3,908,908,1,2,3,0,1,2.0,216,138500
1901,5000,1946,1950,2,334,334,1,1,2,0,6,0.0,0,39300
1902,5000,1946,1950,2,666,666,1,2,4,0,6,0.0,52,64500
1903,3500,1945,1950,3,442,670,1,2,2,0,6,0.0,21,64000
1904,5175,1958,2000,3,808,808,1,2,3,0,5,1.0,0,112000
1905,9500,1964,1978,3,1127,1977,1,4,3,1,1,2.0,52,165000
1906,9600,1955,1955,3,1150,1150,1,2,3,0,1,1.0,175,144000
1907,11345,1948,1950,3,928,1920,2,4,3,0,5,2.0,0,137000
1908,9492,1941,1950,3,968,1376,1,3,3,1,1,1.0,0,105000
1909,9480,1942,1995,3,888,1644,1,3,4,2,1,1.0,0,146500
1910,8668,1968,1968,3,1560,1560,2,4,3,0,5,3.0,0,126000
1911,10050,1966,1966,3,1280,1280,2,3,3,1,2,2.0,40,175000
1912,9600,1961,1961,3,1254,1254,1,3,3,1,1,2.0,168,158500
1913,10150,1958,1958,3,912,912,1,2,3,0,1,1.0,0,114500
1914,11344,1958,1958,3,874,1524,1,3,3,0,1,1.0,0,144000
1915,18450,1965,1979,3,1465,2380,2,3,3,1,4,2.0,265,129000
1916,8760,1957,1999,3,936,936,1,2,4,0,1,1.0,219,141000
1917,6860,1956,1956,3,1008,1008,1,3,2,0,5,1.0,0,131000
1918,8250,1963,1963,3,1053,1053,1,3,4,0,0,2.0,109,142100
1919,8176,1958,1992,3,1056,1056,1,3,3,0,1,1.0,0,139000
1920,9750,1958,1958,3,1442,1442,1,4,3,0,1,1.0,275,157900
1921,9250,1954,2005,3,1056,1056,1,3,3,0,1,1.0,0,139400
1922,11988,1957,1957,3,1244,1244,1,3,3,2,1,1.0,40,150000
1923,9100,1960,1960,3,1144,1144,1,3,3,1,1,1.0,0,120000
1924,9736,1957,1969,3,1721,1721,1,4,3,3,1,2.0,0,174850
1925,9770,1957,1957,3,922,922,1,2,3,0,1,1.0,34,116000
1926,10152,1956,1956,3,1048,1048,1,3,3,0,1,1.0,212,135000
1927,12155,1970,1970,3,1657,1657,2,3,3,1,1,2.0,147,163500
1928,12198,1955,1975,3,1411,1411,1,3,3,1,1,1.0,82,130000
1929,10050,1955,1955,3,1216,1216,1,3,3,0,1,1.0,0,129500
1930,11556,1953,2006,3,1154,1154,1,3,5,0,5,1.0,0,142000
1931,8078,1958,1958,3,1560,1560,2,4,3,0,5,2.0,0,128600
1932,10950,1952,1952,3,948,948,1,2,3,0,5,2.0,48,125000
1933,7942,1953,1953,3,1040,1040,1,3,3,0,1,1.0,0,136000
1934,8923,1953,2006,3,1008,1008,1,2,4,0,1,1.0,18,134500
1935,8540,1956,2003,3,925,925,1,3,4,0,5,1.0,0,127000
1936,7134,1955,1955,3,1360,1360,1,3,3,1,5,2.0,50,130000
1937,7150,1955,1955,3,1040,1540,1,4,2,0,5,1.0,0,115000
1938,8400,1955,1955,3,925,925,1,3,3,2,1,1.0,0,116900
1939,13300,1956,2000,3,928,928,1,2,3,0,1,1.0,156,132000
1940,9532,1953,1953,3,1647,1647,1,3,3,1,1,1.0,0,153000
1941,15783,1952,1952,3,924,924,1,2,3,0,5,1.0,324,112500
1942,14190,1890,2006,4,1000,1544,2,3,3,0,6,0.0,0,138000
1943,9600,1949,2003,3,893,893,1,2,4,0,5,2.0,0,135000
1944,12099,1953,2004,3,1216,1728,1,3,3,1,1,1.0,0,156000
1945,21281,1935,2007,3,1308,3086,3,4,4,0,3,3.0,654,301600
1946,10134,1940,1950,3,735,1034,1,2,3,0,5,1.0,39,109000
1947,5500,1956,1956,3,882,882,1,1,3,0,6,0.0,0,103200
1948,10284,1925,1993,3,845,1281,2,1,3,0,5,2.0,0,128500
1949,10800,1927,2007,3,968,968,2,4,3,0,5,1.0,0,64500
1950,10800,1895,1999,3,751,1534,1,3,4,0,6,0.0,112,148000
1951,5400,1920,1950,3,691,691,1,2,5,0,5,1.0,114,86000
1952,10090,1963,1999,3,1035,1651,2,4,3,2,3,1.0,211,172000
1953,8700,1961,1961,3,888,888,1,3,3,0,1,1.0,0,120000
1954,8300,1968,1968,3,952,952,1,3,3,0,1,1.0,0,128500
1955,11606,1969,1969,3,1040,2080,1,5,2,2,1,2.0,0,135000
1956,8064,1949,2006,3,672,924,1,3,3,1,5,2.0,0,122900
1957,11664,1948,1950,3,1082,1082,1,2,3,1,5,1.0,130,119200
1958,10496,1949,1950,3,1168,1846,2,3,3,1,1,1.0,0,143000
1959,7200,1950,1950,3,988,988,1,3,3,0,1,1.0,80,119000
1960,7200,1950,1950,3,1238,1238,1,3,3,1,1,1.0,171,102000
1961,7200,1950,2002,3,864,864,1,3,4,0,5,2.0,0,129000
1962,7000,1960,2002,3,1134,1134,1,2,3,0,1,1.0,16,135000
1963,7500,1959,2003,3,1040,1040,1,3,4,0,1,1.0,0,152000
1964,7315,1958,1958,3,1170,1170,1,3,3,1,1,1.0,225,140000
1965,7903,1960,1960,3,1242,1242,1,3,3,0,1,1.0,0,152000
1966,8000,1960,1960,3,1377,1377,1,3,3,2,1,1.0,0,156500
1967,8000,1961,1961,3,1800,1800,2,6,3,0,6,0.0,0,141000
1968,7000,1961,1961,3,925,925,1,3,3,0,1,1.0,0,99000
1969,9760,1964,1993,3,1020,1851,2,3,4,1,1,2.0,42,187000
1970,7590,1962,1962,3,876,1812,2,4,3,1,1,1.0,168,169500
1971,6600,1962,1962,3,864,864,1,2,3,0,5,1.0,0,125500
1972,6760,1962,1962,3,936,936,1,3,3,1,1,1.0,250,130000
1973,6978,1926,1980,4,960,960,1,2,3,0,5,2.0,116,103000
1974,9600,1910,2002,3,768,1432,2,2,3,0,5,2.0,112,132000
1975,6000,1927,1950,3,866,1296,1,3,3,0,5,2.0,175,127500
1976,4480,1922,1950,3,1022,1022,1,2,2,1,5,1.0,142,89500
1977,7200,1980,1980,3,936,936,1,2,3,0,5,2.0,0,140000
1978,3153,1920,1990,3,967,967,1,2,3,1,5,1.0,26,99900
1979,10800,1885,1995,3,1047,1047,1,2,3,0,5,1.0,0,100000
1980,7200,1940,1950,3,1072,1072,1,2,3,2,5,2.0,0,130000
1981,9000,1900,2006,3,680,1174,1,2,4,1,5,2.0,66,135000
1982,6000,1948,2002,3,679,1183,1,2,3,0,5,1.0,176,120000
1983,5925,1937,2000,3,1131,1131,1,2,3,0,5,2.0,72,89471
1984,5925,1900,1950,3,761,1141,1,3,3,0,5,1.0,96,85000
1985,6000,1920,1950,3,960,960,1,2,2,0,5,1.0,168,108500
1986,9639,1900,1950,3,1156,1798,2,4,3,0,5,2.0,160,137000
1987,3880,1945,1997,3,866,866,1,2,4,0,6,0.0,42,110500
1988,8520,1923,2006,4,968,968,1,2,3,0,5,2.0,184,100000
1989,10337,1910,1999,4,909,1772,2,3,4,0,5,2.0,0,184900
1990,9863,1927,1950,3,914,1642,1,4,3,1,5,1.0,0,145000
1991,9600,1925,1994,3,842,1472,1,3,4,0,5,1.0,84,125000
1992,4571,1910,1950,3,616,1232,1,3,3,0,5,2.0,143,114000
1993,13600,1900,1950,3,1422,2337,2,5,3,0,5,2.0,57,90000
1994,8398,1910,1990,3,991,1650,2,3,3,0,5,2.0,103,144100
1995,9900,1880,1950,3,1178,2210,2,5,2,0,5,1.0,48,117500
1996,3600,1930,2005,3,687,1358,1,3,4,1,5,1.0,32,124500
1997,13500,1879,1987,3,1312,2454,2,3,3,1,1,2.0,298,185000
1998,7200,1910,1998,3,1260,2291,2,4,3,1,5,2.0,99,133900
1999,5400,1926,2004,3,1149,1616,2,3,4,0,5,1.0,183,152000
2000,8100,1948,1973,3,1559,1559,1,2,3,0,5,2.0,346,153500
2001,10800,1890,1998,3,1576,2554,1,3,3,0,5,2.0,191,159500
2002,9439,1930,1950,3,912,1248,1,2,3,0,5,1.0,192,87000
2003,8626,1956,1956,3,968,968,1,2,3,0,1,1.0,0,104500
2004,11800,1949,2002,3,1382,1382,2,1,3,1,1,1.0,40,110000
2005,6854,1925,1994,3,916,1060,1,1,3,1,5,1.0,215,136500
2006,8674,1950,1950,3,910,1435,1,3,3,0,5,1.0,33,128250
2007,8731,1920,1950,3,1167,1167,1,3,3,1,5,2.0,342,144000
2008,8737,1923,1950,3,915,1635,1,3,3,1,5,2.0,182,210000
2009,6125,1939,1998,3,728,1274,2,3,3,0,5,1.0,192,135000
2010,6000,1939,1950,3,608,1232,1,3,3,2,1,1.0,0,128000
2011,6000,1941,1950,3,869,1218,1,3,3,1,5,2.0,0,131000
2012,6120,1939,1950,4,884,884,1,2,3,0,5,1.0,136,113000
2013,6240,1938,1950,3,861,1409,1,3,3,1,5,2.0,84,126000
2014,6240,1939,1952,3,899,1322,1,4,3,0,5,1.0,0,132000
2015,6240,1930,1992,3,1014,1426,1,3,3,1,5,1.0,96,131750
2016,6120,1926,1950,3,903,1281,1,2,4,0,5,2.0,0,132500
2017,6120,1920,2004,3,939,1513,1,4,3,0,5,1.0,150,137500
2018,6120,1929,2001,3,854,854,1,2,3,0,5,2.0,112,132000
2019,6240,1931,1950,3,959,1367,1,3,3,1,5,1.0,120,127500
2020,6180,1926,1950,3,986,986,1,2,3,1,5,1.0,128,102000
2021,7755,1918,1995,3,1100,2264,2,4,3,0,5,1.0,152,200000
2022,13515,1919,1950,3,1060,1824,1,3,3,1,5,2.0,126,180500
2023,8850,1920,1950,3,752,1376,1,3,4,0,5,2.0,198,165000
2024,8550,1926,1950,3,960,1316,1,4,3,0,5,2.0,0,90000
2025,8730,1915,2003,3,698,1396,1,3,3,0,5,1.0,259,153575
2026,5700,1929,1990,3,672,1344,1,3,4,1,1,2.0,70,140000
2027,8520,1916,1950,3,1664,2526,2,5,4,1,5,1.0,15,136000
2028,5680,1901,1950,3,933,1173,2,3,3,0,5,1.0,102,113000
2029,5680,1901,1950,3,969,1214,1,2,3,0,5,1.0,77,117000
2030,7758,1931,1950,3,1226,1818,1,4,3,2,5,1.0,184,169500
2031,7449,1930,1950,3,1108,1108,1,3,4,1,1,1.0,205,139400
2032,13200,1963,1963,3,1497,2294,3,5,3,1,1,2.0,110,202500
2033,6882,1914,2006,3,773,1355,1,3,4,0,6,0.0,115,127000
2034,9000,1937,1950,3,780,1375,1,3,4,1,5,1.0,288,141000
2035,9780,1950,2005,3,976,1952,1,4,4,2,5,1.0,216,212300
2036,10320,1915,1950,3,1138,2180,1,3,3,1,5,2.0,170,161000
2037,4330,1958,1958,3,838,1315,2,3,3,0,5,2.0,0,99500
2038,7200,1920,1996,3,581,1111,1,3,2,0,5,1.0,144,101000
2039,4800,1916,1990,3,1196,1196,1,2,3,0,5,2.0,0,109900
2040,12358,1941,1950,3,854,1382,1,2,3,0,5,2.0,0,128500
2041,10120,1910,1950,2,964,1889,1,4,3,1,5,1.0,264,122000
2042,4388,1930,1950,3,840,840,1,3,3,1,6,0.0,0,87000
2043,10320,1910,1950,2,866,1484,2,3,3,0,5,1.0,295,50000
2044,12888,1937,1980,3,1262,2267,1,3,3,2,1,2.0,0,219000
2045,18030,1946,1994,3,1636,3086,3,3,5,1,6,0.0,0,200500
2046,8160,1940,1950,3,756,1134,1,3,3,0,5,1.0,0,126000
2047,4484,1942,1979,3,778,1282,1,2,3,0,5,1.0,88,108500
2048,11235,1963,1963,3,999,999,1,3,3,0,5,1.0,176,130000
2049,11235,1964,1980,3,1452,1452,1,2,3,1,5,2.0,88,158450
2050,14299,1964,1964,3,1005,1005,1,3,3,0,5,2.0,0,115400
2051,7943,1961,1961,3,1029,1029,1,3,3,0,1,1.0,39,118500
2052,14149,1964,2001,4,1020,1020,2,3,3,1,5,2.0,0,165000
2053,11677,1966,1966,3,1040,1040,1,3,3,0,1,1.0,90,123000
2054,8400,1966,1966,3,913,913,1,3,3,0,5,1.0,252,129000
2055,7094,1966,1966,3,894,894,1,3,3,0,5,1.0,0,125000
2056,8978,1968,1968,3,948,948,1,3,3,0,1,1.0,0,108000
2057,8425,1971,1990,3,868,868,1,2,3,0,5,2.0,0,119900
2058,8665,1968,1968,3,897,897,1,3,3,0,1,1.0,0,115000
2059,8398,1967,1967,3,943,943,1,2,3,0,5,2.0,0,134500
2060,7742,1966,1966,3,955,955,1,3,3,0,1,1.0,0,127000
2061,8724,1968,1968,3,894,894,1,3,3,1,1,2.0,0,129000
2062,8197,1977,1977,3,1285,1285,1,3,3,1,1,2.0,0,143500
2063,8169,1966,1966,3,912,912,1,3,4,0,5,1.0,0,129000
2064,14175,1956,1998,3,1375,1375,1,3,3,1,1,1.0,0,187000
2065,16779,1920,1996,3,1567,2654,3,4,3,1,1,2.0,570,158000
2066,25339,1918,2007,3,1416,1416,2,3,4,0,1,2.0,112,112000
2067,6960,1940,1998,3,798,1302,1,2,4,2,1,1.0,126,165250
2068,11375,1954,1995,3,1299,1299,1,3,4,1,1,2.0,280,150000
2069,13770,1958,1998,3,1176,1176,1,3,3,2,1,1.0,0,137000
2070,9000,1945,1950,2,998,998,1,3,3,0,0,2.0,140,89500
2071,115149,1971,2002,3,1824,1824,2,2,4,2,1,2.0,48,302000
2072,11075,1984,1984,3,1522,1522,2,3,3,1,1,2.0,245,182000
2073,10029,1988,1989,4,1164,2060,2,4,3,1,1,2.0,420,211000
2074,17541,1948,2005,3,1325,1325,2,3,4,1,5,2.0,42,216000
2075,22692,1953,1953,3,1630,1630,2,3,3,1,5,2.0,64,130000
2076,17808,1946,1950,3,1242,1242,1,2,3,0,1,1.0,0,109900
2077,12671,1954,1994,3,2422,2422,3,4,4,2,1,2.0,207,255000
2078,12615,1950,2001,3,2158,2158,2,4,4,1,1,2.0,68,243000
2079,10512,1954,1954,3,988,1626,1,3,4,0,1,1.0,0,154000
2080,5400,1958,1958,3,864,864,1,3,3,0,1,1.0,0,118000
2081,11515,1958,1994,3,943,943,1,3,4,0,5,1.0,60,80000
2082,7711,1977,1977,3,1440,1440,2,4,3,0,6,0.0,0,150000
2083,9098,1920,2002,3,605,605,1,2,3,0,6,0.0,144,86000
2084,3869,1984,1984,4,1038,1038,2,2,3,0,1,1.0,105,130000
2085,9280,1951,1951,3,1342,1342,1,4,3,0,5,1.0,0,125000
2086,11100,1951,1994,3,1080,1480,1,4,3,1,1,1.0,68,136500
2087,7550,1920,1950,2,986,1362,2,4,3,0,5,1.0,0,96000
2088,9060,1957,2006,3,1340,1340,1,3,3,1,1,1.0,180,120000
2089,23920,1984,1984,3,1105,1822,2,4,4,1,1,2.0,1207,228500
2090,10357,1990,1991,4,1442,1442,2,3,4,1,1,2.0,244,179900
2091,13474,1990,1991,4,1122,2243,2,4,4,1,1,3.0,268,225000
2092,10380,1986,1987,4,1553,2730,2,4,4,1,1,2.0,96,301000
2093,13125,1991,1991,4,912,2127,2,4,4,1,1,3.0,416,238000
2094,11287,1989,1989,4,1175,1982,2,3,4,1,1,2.0,280,228500
2095,9317,1994,2001,4,1029,1958,2,3,4,1,1,2.0,93,220000
2096,9965,2007,2007,4,1282,2696,2,4,5,1,3,3.0,352,383970
2097,9965,2006,2007,4,1466,2828,3,4,4,1,3,3.0,144,424870
2098,9178,2007,2007,4,1651,1651,2,3,4,1,1,3.0,64,250000
2099,10481,2006,2007,4,2140,2140,2,3,4,0,1,3.0,32,360000
2100,10652,2006,2007,4,1494,1494,2,3,4,1,1,3.0,33,279500
2101,11175,2007,2007,4,1316,1316,2,3,4,1,1,2.0,20,200141
2102,10235,2007,2007,4,1651,1651,2,3,4,1,1,3.0,64,246500
2103,9588,2007,2007,4,1482,2574,2,3,5,1,3,3.0,148,276000
2104,8814,2005,2007,4,1274,1274,2,3,4,0,1,2.0,98,203000
2105,11103,2006,2006,4,728,1456,2,3,4,1,1,2.0,0,155835
2106,8556,2006,2006,4,1240,1240,2,2,4,0,1,3.0,93,194000
2107,6762,2007,2007,4,1208,1208,2,2,4,0,1,2.0,54,195400
2108,11750,2005,2006,4,1546,1546,2,3,4,0,1,3.0,42,217000
2109,8760,2006,2006,4,1500,1500,2,3,4,1,1,2.0,38,212999
2110,7242,2005,2006,4,1270,1270,2,2,4,0,1,2.0,96,175900
2111,9316,2005,2006,4,879,1795,2,3,4,0,1,2.0,111,191000
2112,9317,2006,2006,4,1314,1314,2,3,4,1,1,2.0,22,176432
2113,14364,1988,1989,4,1180,2062,2,3,3,1,1,2.0,209,277000
2114,8883,1988,1988,4,946,1873,2,3,4,1,1,2.0,192,207000
2115,159000,1958,2006,4,1444,2144,2,4,4,2,1,2.0,98,277000
2116,53107,1992,1992,4,1079,1953,2,3,4,2,1,2.0,231,240000
2117,12205,1966,2007,3,976,2087,2,5,4,0,1,2.0,168,187500
2118,20064,1976,1976,4,1743,1743,0,0,4,2,1,2.0,0,279000
2119,14217,1994,1994,3,1022,1022,1,3,3,0,5,2.0,0,139500
2120,8775,1994,1994,3,990,990,1,3,3,0,1,1.0,64,126000
2121,11249,1995,1995,4,1200,1200,2,3,4,0,1,2.0,26,177500
2122,10021,1997,2006,3,646,1308,2,3,4,0,1,2.0,54,175000
2123,9531,1998,1998,3,882,1796,2,3,3,0,1,2.0,36,211000
2124,8428,1994,1994,3,990,990,1,3,3,0,5,1.0,0,146000
2125,16561,1996,1996,3,1097,1097,1,3,3,0,1,1.0,0,147900
2126,8070,1994,1995,3,990,990,1,3,3,0,6,0.0,0,123600
2127,9337,1997,1997,3,905,1786,2,3,4,0,1,2.0,162,204750
2128,10820,1999,1999,4,988,1873,2,3,4,1,1,2.0,123,235500
2129,12352,1998,1999,4,853,1753,2,3,3,1,1,2.0,74,217000
2130,9543,2001,2001,4,845,1690,2,3,4,0,1,2.0,103,190550
2131,8826,2000,2000,4,985,1842,2,3,4,1,1,2.0,96,217500
2132,10665,2003,2003,4,1479,1479,2,3,4,0,1,2.0,29,226000
2133,11317,2003,2003,4,840,1668,2,3,4,0,1,2.0,68,180000
2134,11800,1974,1974,3,894,894,1,3,3,0,1,2.0,0,131000
2135,8660,1976,1976,3,1025,1025,2,3,3,1,5,2.0,0,153500
2136,9720,1977,1977,3,1009,1009,2,3,3,1,5,2.0,0,160000
2137,8982,1977,1977,3,1040,1040,1,3,3,0,5,2.0,0,134900
2138,16300,1977,1977,3,907,907,1,3,3,0,1,1.0,0,130000
2139,9675,1975,1975,3,879,879,1,3,3,0,1,2.0,80,120000
2140,7700,1972,1972,3,882,882,1,3,3,0,5,2.0,0,112500
2141,10356,1975,1975,3,969,969,1,3,3,0,1,2.0,0,122000
2142,7200,1972,2000,3,864,864,1,3,5,0,5,2.0,0,127000
2143,7200,1972,2006,3,875,875,1,3,4,0,5,2.0,0,117000
2144,10386,2004,2005,4,2000,2000,2,3,4,0,1,3.0,0,305900
2145,9375,2002,2002,4,1284,2169,2,3,4,1,1,2.0,87,228500
2146,11354,2000,2000,4,1673,1673,2,3,4,1,1,2.0,229,270000
2147,8749,2002,2002,4,1459,1459,2,3,4,1,1,2.0,39,192000
2148,8749,2003,2003,4,992,1932,2,3,4,1,1,2.0,120,213000
2149,8158,2002,2002,4,860,1729,2,3,4,0,1,2.0,63,200000
2150,16226,1998,1999,4,1210,2452,2,4,4,1,3,2.0,50,267000
2151,11927,1994,1995,4,1592,1592,2,3,4,1,1,2.0,35,228000
2152,12728,2001,2001,4,1531,2439,2,4,4,1,1,2.0,121,275000
2153,15295,1996,2002,4,1212,1992,2,3,4,2,1,2.0,32,211000
2154,11248,2002,2002,4,1668,1668,2,3,4,1,1,3.0,45,285000
2155,10000,1995,1996,4,1220,2090,2,3,4,1,1,2.0,65,240000
2156,4435,2003,2003,4,848,848,1,1,4,0,1,2.0,0,131500
2157,17227,1999,2000,4,1341,1341,1,1,4,1,1,2.0,84,246900
2158,8200,2003,2004,4,847,1928,2,4,4,1,3,2.0,48,219500
2159,8450,2003,2003,4,1337,1337,2,3,4,0,1,2.0,39,185000
2160,8145,2007,2007,4,738,1476,2,3,4,0,1,2.0,35,179400
2161,9245,2006,2006,4,939,1797,2,3,4,0,1,2.0,53,213500
2162,8500,2004,2004,4,1422,1422,2,3,4,0,1,2.0,60,179600
2163,8769,2005,2005,4,1190,1190,2,2,4,0,1,2.0,41,173500
2164,8334,2006,2007,4,1330,1330,2,3,4,1,1,2.0,23,167840
2165,8333,2006,2006,4,738,1491,2,3,4,1,1,2.0,30,168675
2166,9045,2005,2005,4,768,1536,2,3,4,0,1,2.0,40,167000
2167,9170,1965,1965,3,1214,1214,1,2,3,0,5,2.0,184,140000
2168,9825,1967,1967,3,936,936,1,2,3,1,1,1.0,0,118500
2169,8308,1963,1963,3,1088,1088,1,2,3,0,5,2.0,0,110000
2170,10921,1965,1965,3,960,960,1,3,3,0,1,1.0,0,94750
2171,16287,1925,1950,3,901,1351,1,3,3,1,5,2.0,143,122000
2172,8240,1960,1960,3,1179,1179,1,2,3,0,1,2.0,0,110000
2173,11841,1990,1990,3,816,816,1,3,3,0,6,0.0,32,118500
2174,6285,1976,1976,3,1044,1044,1,3,3,1,5,2.0,0,133500
2175,7917,1976,1976,3,1113,1113,1,3,3,1,1,1.0,30,148000
2176,9555,1979,1979,3,1100,2233,2,5,3,0,1,2.0,0,141000
2177,8536,2006,2007,3,1125,1125,1,2,3,0,1,2.0,64,155000
2178,7024,2005,2006,3,1090,1090,1,2,3,0,1,2.0,49,157000
2179,7023,2005,2006,3,734,1408,2,3,3,0,3,2.0,85,171500
2180,39290,2008,2009,5,5095,5095,2,2,5,2,1,3.0,484,183850
2181,40094,2007,2008,5,3138,4676,3,3,5,1,3,3.0,406,184750
2182,3675,2005,2005,3,1072,1072,1,2,4,0,2,2.0,44,140000
2183,6400,1959,2000,3,960,960,1,2,2,0,5,1.0,35,131750
2184,6882,1955,1955,3,1152,1152,2,2,2,0,6,0.0,0,61500
2185,10215,1954,1954,3,948,948,1,3,3,0,1,1.0,0,111000
2186,8741,1946,1950,3,1195,1195,2,4,3,0,6,0.0,0,98500
2187,4270,1931,2006,3,774,774,1,3,4,0,6,0.0,286,79000
2188,10042,1920,1995,3,740,865,1,2,3,1,5,1.0,84,108500
2189,9450,1954,1954,3,894,894,1,3,3,0,5,2.0,0,110000
